ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Ano Cadastro;Mes Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais;Total Gasto
10524;1963;Mestrado;Divorciado;49476.0;0;1;2022-05-06;2022;5;29;386;23;95;54;41;196;4;2;11;5;2;0;0;0;0;0;Não;Chile;795.0
1518;1965;Mestrado;Solteiro;62694.0;1;1;2023-02-06;2023;2;29;379;6;157;25;91;91;5;9;3;7;7;0;0;0;0;0;Não;Estados Unidos;749.0
2036;1973;Doutorado;Casado;57906.0;0;1;2020-11-06;2020;11;29;243;11;119;10;3;15;3;4;2;8;4;0;0;0;0;0;Não;Argentina;401.0
9495;1982;Curso Superior;Casado;71853.0;0;0;2020-08-05;2020;8;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;Não;Estados Unidos;1149.0
2631;1982;Curso Superior;Casado;71853.0;0;0;2020-08-05;2020;8;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;Não;Estados Unidos;1149.0
6312;1959;Curso Superior;Solteiro;65031.0;0;1;2023-02-03;2023;2;29;258;107;291;84;37;86;4;10;3;13;7;0;0;0;0;0;Não;Alemanha;863.0
615;1960;Curso Superior;Casado;30507.0;0;0;2020-11-03;2020;11;29;65;36;74;38;20;110;1;5;1;4;7;0;0;0;0;0;Não;Estados Unidos;343.0
4406;1970;Curso Superior;Casado;67419.0;0;1;2023-01-01;2023;1;29;846;84;352;91;56;42;4;9;4;8;5;0;0;0;0;0;Não;Chile;1471.0
10061;1950;Curso Superior;Solteiro;59462.0;0;1;2020-05-01;2020;5;29;724;17;143;0;8;196;2;9;2;12;7;0;0;0;0;0;Não;Portugal;1088.0
10619;1994;Curso Superior;Solteiro;95529.0;0;0;2019-03-12;2019;3;29;770;29;890;250;27;24;1;7;3;7;3;0;0;1;0;0;Sim;Espanha;1990.0
4945;1953;Curso Superior;Divorciado;53653.0;0;0;2019-07-11;2019;7;29;815;10;239;28;10;108;2;10;4;12;6;0;0;0;0;0;Não;Estados Unidos;1210.0
1777;1980;Primeiro Grau;Solteiro;25965.0;0;0;2019-07-09;2019;7;29;2;2;11;41;7;11;1;2;0;3;8;0;0;0;0;0;Não;Estados Unidos;74.0
4023;1970;Curso Superior;Solteiro;22979.0;1;0;2019-06-09;2019;6;29;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;Sim;Estados Unidos;115.0
7922;1951;Doutorado;Solteiro;64950.0;0;1;2018-11-08;2018;11;29;819;0;72;12;0;63;2;11;2;10;7;0;1;0;0;0;Não;Espanha;966.0
10699;1985;Curso Superior;Solteiro;44322.0;1;0;2021-03-06;2021;3;30;46;0;40;3;0;3;2;3;0;3;8;0;0;0;0;0;Não;Espanha;92.0
7516;1983;Curso Superior;Solteiro;30096.0;1;0;2021-04-05;2021;4;30;5;3;11;12;5;9;1;2;0;3;6;0;0;0;0;0;Não;Alemanha;45.0
3129;1983;Curso Superior;Solteiro;30096.0;1;0;2021-04-05;2021;4;30;5;3;11;12;5;9;1;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;45.0
5121;1977;Curso Superior;Solteiro;56628.0;0;1;2021-04-03;2021;4;30;479;5;82;7;17;171;2;7;6;5;5;1;0;0;0;0;Não;Chile;761.0
2186;1977;Segundo Grau;Casado;82326.0;0;0;2018-10-03;2018;10;30;938;142;754;159;81;183;1;5;10;6;2;0;1;1;1;0;Sim;Estados Unidos;2257.0
10548;1995;Curso Superior;Solteiro;71163.0;0;0;2018-09-03;2018;9;30;283;17;372;138;106;44;1;3;8;12;1;0;0;0;0;0;Não;Alemanha;960.0
6384;1978;Curso Superior;Divorciado;71022.0;0;1;2018-11-02;2018;11;30;909;12;278;0;12;242;3;5;2;11;8;1;0;0;0;0;Não;Portugal;1453.0
2625;1954;Segundo Grau;Solteiro;42607.0;0;1;2023-02-11;2023;2;30;156;29;56;30;32;47;2;3;2;7;3;0;0;0;0;0;Não;Espanha;350.0
1676;1975;Curso Superior;Solteiro;43057.0;0;1;2023-02-10;2023;2;30;213;2;44;0;2;5;4;4;2;5;5;0;0;0;0;0;Não;Estados Unidos;266.0
5534;1975;Mestrado;Solteiro;47808.0;0;1;2022-05-10;2022;5;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;Não;Estados Unidos;224.0
6859;1987;Curso Superior;Solteiro;29236.0;1;0;2020-08-10;2020;8;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;Não;Estados Unidos;99.0
271;1969;Curso Superior;Divorciado;40590.0;1;1;2020-02-10;2020;2;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;Não;Chile;258.0
7699;1969;Curso Superior;Divorciado;40590.0;1;1;2020-02-10;2020;2;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;Não;Chile;258.0
7832;1959;Mestrado;Solteiro;77520.0;0;1;2023-01-08;2023;1;30;940;44;396;0;88;58;1;8;7;7;4;1;0;1;1;0;Sim;Estados Unidos;1526.0
938;1981;Curso Superior;Solteiro;40211.0;1;1;2023-02-07;2023;2;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;Não;Estados Unidos;87.0
7873;1973;Doutorado;Casado;63516.0;1;1;2020-06-07;2020;6;30;141;11;114;15;14;5;4;4;1;7;5;0;0;0;0;0;Não;Chile;300.0
9967;1974;Curso Superior;Divorciado;53034.0;1;1;2023-02-05;2023;2;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;Não;Portugal;447.0
1087;1975;Mestrado;Casado;22669.0;1;0;2023-04-05;2023;4;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;Sim;Estados Unidos;173.0
8314;1982;Curso Superior;Solteiro;79908.0;0;0;2020-05-04;2020;5;30;557;129;761;29;185;111;1;5;6;7;2;0;0;1;0;0;Não;Estados Unidos;1772.0
3762;1986;Doutorado;Solteiro;69867.0;0;0;2020-02-04;2020;2;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;Sim;Espanha;925.0
10383;1966;Curso Superior;Divorciado;70287.0;0;0;2020-02-04;2020;2;30;295;35;482;121;120;40;1;5;5;10;3;0;0;0;0;0;Sim;Brasil;1093.0
6798;1966;Curso Superior;Solteiro;37070.0;1;1;2022-05-03;2022;5;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;Sim;Espanha;433.0
4168;1966;Curso Superior;Solteiro;37070.0;1;1;2022-05-03;2022;5;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;Sim;Estados Unidos;433.0
6690;1966;Mestrado;Solteiro;38179.0;1;1;2023-02-03;2023;2;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;Não;Espanha;90.0
10602;1983;Curso Superior;Solteiro;39922.0;1;0;2023-02-02;2023;2;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;Não;Argentina;156.0
3220;1983;Curso Superior;Solteiro;39922.0;1;0;2023-02-02;2023;2;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;Não;Alemanha;156.0
5424;1983;Curso Superior;Solteiro;39922.0;1;0;2023-02-02;2023;2;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;Não;Espanha;156.0
7488;1963;Mestrado;Solteiro;64191.0;0;1;2023-04-01;2023;4;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;Não;Estados Unidos;825.0
5289;1975;Segundo Grau;Solteiro;41658.0;1;1;2019-09-11;2019;9;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;Não;Brasil;72.0
347;1976;Curso Superior;Divorciado;40780.0;0;1;2019-08-09;2019;8;30;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;Não;Chile;377.0
5236;1979;Curso Superior;Casado;77568.0;0;1;2022-04-08;2022;4;30;1230;0;396;232;178;158;1;10;2;8;5;0;1;1;1;0;Não;Estados Unidos;2194.0
9478;1985;Curso Superior;Solteiro;66503.0;1;0;2022-02-08;2022;2;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;Não;Estados Unidos;401.0
477;1986;Curso Superior;Solteiro;83512.0;0;0;2021-02-06;2021;2;31;1060;61;835;80;20;101;1;4;7;10;1;1;0;1;1;1;Sim;Estados Unidos;2157.0
7411;1964;Doutorado;Solteiro;31686.0;1;1;2018-05-06;2018;5;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;Não;Espanha;17.0
3107;1976;Curso Superior;Casado;71322.0;0;1;2018-02-05;2018;2;31;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;Não;Brasil;350.0
7437;1988;Curso Superior;Solteiro;27938.0;1;0;2021-03-04;2021;3;31;13;0;8;2;1;5;1;1;0;4;3;0;0;0;0;0;Não;Brasil;29.0
255;1951;Curso Superior;Divorciado;22263.0;1;1;2021-02-03;2021;2;31;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;Não;Estados Unidos;21.0
3790;1956;Curso Superior;Casado;34633.0;2;1;2021-04-01;2021;4;31;8;1;5;0;0;1;1;1;0;2;6;0;0;0;0;0;Não;Espanha;15.0
749;1981;Curso Superior;Casado;42162.0;1;0;2023-01-11;2023;1;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;Sim;Estados Unidos;145.0
1503;1976;Doutorado;Casado;162397.0;1;1;2020-03-06;2020;3;31;85;1;16;2;1;2;0;0;0;1;1;0;0;0;0;0;Não;Estados Unidos;107.0
8650;1978;Curso Superior;Divorciado;54162.0;1;1;2022-05-03;2022;5;31;5;6;10;6;5;10;1;1;0;3;4;0;0;0;0;0;Não;Estados Unidos;42.0
607;1955;Segundo Grau;Divorciado;41769.0;0;1;2023-07-02;2023;7;31;302;29;131;32;0;27;6;8;1;7;8;0;0;0;0;0;Não;Argentina;521.0
1008;1981;Doutorado;Casado;44953.0;0;0;2022-04-12;2022;4;31;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;Não;Alemanha;1021.0
9396;1978;Doutorado;Solteiro;37717.0;1;0;2022-04-11;2022;4;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;Não;Espanha;25.0
933;1978;Doutorado;Solteiro;37717.0;1;0;2022-04-11;2022;4;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;Não;Estados Unidos;25.0
5710;1970;Curso Superior;Casado;40548.0;0;1;2020-07-10;2020;7;31;110;0;5;2;0;3;2;2;1;4;5;0;1;0;0;0;Não;Brasil;120.0
2882;1975;Segundo Grau;Divorciado;67893.0;0;1;2019-01-10;2019;1;31;711;28;142;49;18;47;2;3;2;9;8;0;0;0;0;0;Não;Espanha;995.0
2379;1953;Curso Superior;Solteiro;69267.0;0;0;2022-04-09;2022;4;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;Sim;Espanha;1635.0
5342;1976;Primeiro Grau;Divorciado;9548.0;1;0;2019-08-08;2019;8;31;0;1;3;10;6;9;2;1;0;3;8;0;0;0;0;0;Não;Chile;29.0
3262;1958;Curso Superior;Solteiro;68281.0;0;0;2019-07-08;2019;7;31;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;Sim;Estados Unidos;1655.0
5832;1960;Segundo Grau;Casado;92556.0;0;0;2022-04-04;2022;4;32;493;183;352;184;23;28;0;3;5;13;0;0;0;0;0;0;Não;Estados Unidos;1263.0
5025;1979;Curso Superior;Solteiro;48526.0;1;0;2023-01-12;2023;1;32;23;17;23;43;20;9;1;2;1;4;3;0;0;0;0;0;Não;Estados Unidos;135.0
569;1991;Curso Superior;Solteiro;90273.0;0;0;2023-02-12;2023;2;32;704;129;853;120;74;111;1;5;6;7;2;0;1;1;1;0;Sim;Estados Unidos;1991.0
3102;1981;Segundo Grau;Casado;19414.0;1;0;2023-01-10;2023;1;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;Não;Chile;32.0
9449;1958;Doutorado;Solteiro;79761.0;0;1;2020-04-10;2020;4;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;Não;Espanha;605.0
8104;1951;Doutorado;Solteiro;53312.0;0;0;2020-09-08;2020;9;32;241;0;12;0;0;25;1;5;1;5;7;0;0;0;0;0;Não;Estados Unidos;278.0
75;1982;Segundo Grau;Casado;41039.0;0;0;2023-04-07;2023;4;32;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;Não;Portugal;467.0
6421;1961;Curso Superior;Casado;88347.0;0;0;2020-03-07;2020;3;32;1050;178;555;77;138;118;1;4;7;9;1;0;0;0;1;0;Não;Estados Unidos;2116.0
3037;1983;Doutorado;Solteiro;50150.0;0;0;2022-05-06;2022;5;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;Não;Chile;410.0
4698;1983;Doutorado;Solteiro;50150.0;0;0;2022-05-06;2022;5;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;Não;Estados Unidos;410.0
948;1971;Curso Superior;Solteiro;10245.0;1;0;2023-03-05;2023;3;32;4;7;7;6;4;13;3;1;2;2;5;0;0;0;0;0;Não;Estados Unidos;41.0
6177;1985;Doutorado;Solteiro;33454.0;1;0;2020-08-05;2020;8;32;76;10;56;3;1;23;2;4;0;4;8;0;0;0;0;0;Não;Portugal;169.0
3517;1952;Curso Superior;Solteiro;40887.0;1;1;2020-06-05;2020;6;32;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;Sim;Estados Unidos;161.0
3491;1975;Curso Superior;Casado;55914.0;0;1;2023-07-04;2023;7;32;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;Não;Portugal;1260.0
7610;1983;Curso Superior;Casado;37292.0;1;0;2022-05-04;2022;5;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;Não;Estados Unidos;460.0
4377;1971;Curso Superior;Solteiro;52914.0;0;1;2020-07-01;2020;7;32;254;10;44;30;10;227;2;7;3;3;7;1;0;0;0;0;Não;Chile;575.0
9850;1972;Segundo Grau;Solteiro;24884.0;1;0;2022-09-11;2022;9;32;3;6;7;0;0;3;1;0;0;3;7;0;0;0;0;0;Não;Estados Unidos;19.0
5544;1970;Curso Superior;Solteiro;67384.0;0;1;2020-07-11;2020;7;32;957;40;175;158;53;107;2;7;8;5;5;0;1;0;0;0;Não;Estados Unidos;1490.0
6497;1960;Curso Superior;Solteiro;51651.0;0;1;2019-07-11;2019;7;32;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;Não;Brasil;433.0
4543;1980;Curso Superior;Solteiro;82497.0;0;0;2022-08-10;2022;8;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;Não;Espanha;1919.0
5117;1963;Segundo Grau;Solteiro;32632.0;0;0;2019-02-08;2019;2;32;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;Não;Estados Unidos;576.0
1448;1963;Mestrado;Solteiro;33562.0;1;2;2021-04-06;2021;4;33;21;12;12;0;3;3;3;2;0;4;4;0;0;0;0;0;Não;Argentina;51.0
6887;1967;Curso Superior;Solteiro;79146.0;1;1;2021-04-04;2021;4;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;Não;Alemanha;564.0
7500;1967;Curso Superior;Solteiro;79146.0;1;1;2021-04-04;2021;4;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;Não;Estados Unidos;564.0
2724;1981;Mestrado;Solteiro;36143.0;1;0;2021-02-03;2021;2;33;12;0;1;0;0;6;1;0;1;2;3;0;0;0;0;0;Não;Estados Unidos;19.0
2256;1973;Mestrado;Solteiro;27159.0;1;1;2021-07-03;2021;7;33;17;0;3;0;0;1;2;1;0;3;6;0;0;0;0;0;Não;Estados Unidos;21.0
1100;1960;Mestrado;Casado;41275.0;1;2;2021-04-03;2021;4;33;24;4;22;0;2;9;4;3;1;3;5;0;0;0;0;0;Não;Chile;61.0
7725;1965;Segundo Grau;Solteiro;76800.0;0;0;2018-08-03;2018;8;33;173;26;255;35;71;81;1;4;4;7;1;0;0;0;0;0;Não;Argentina;641.0
2612;1987;Curso Superior;Solteiro;75794.0;0;0;2023-01-12;2023;1;33;754;160;625;63;32;48;1;7;5;12;3;0;0;0;1;0;Não;Espanha;1682.0
113;1951;Curso Superior;Solteiro;30833.0;1;1;2023-01-07;2023;1;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;Não;Estados Unidos;28.0
2868;1949;Doutorado;Solteiro;26518.0;1;1;2020-08-04;2020;8;33;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;Sim;Portugal;57.0
4216;1981;Curso Superior;Solteiro;91065.0;0;0;2023-04-02;2023;4;33;822;114;108;179;137;114;1;7;9;9;3;0;0;1;1;0;Sim;Estados Unidos;1474.0
199;1962;Mestrado;Solteiro;45183.0;0;0;2022-05-01;2022;5;33;219;3;60;12;9;12;1;4;1;7;7;0;1;0;0;0;Não;Chile;315.0
359;1950;Curso Superior;Casado;48070.0;0;1;2023-07-01;2023;7;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;Não;Estados Unidos;504.0
8842;1971;Curso Superior;Divorciado;30372.0;1;1;2022-04-12;2022;4;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;44.0
2154;1971;Curso Superior;Divorciado;30372.0;1;1;2022-04-12;2022;4;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;Não;Estados Unidos;44.0
6050;1975;Segundo Grau;Solteiro;57036.0;0;1;2019-11-12;2019;11;33;1171;43;219;19;14;47;4;6;3;13;9;1;0;0;0;0;Não;Argentina;1513.0
9204;1970;Curso Superior;Divorciado;66731.0;0;1;2019-12-09;2019;12;33;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;Não;Estados Unidos;1029.0
4472;1970;Doutorado;Divorciado;35682.0;1;0;2021-03-06;2021;3;34;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;Não;Brasil;57.0
6864;1989;Mestrado;Divorciado;10979.0;0;0;2021-04-05;2021;4;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;Não;Brasil;30.0
10617;1989;Mestrado;Divorciado;10979.0;0;0;2021-04-05;2021;4;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;Não;Estados Unidos;30.0
3924;1965;Doutorado;Divorciado;57912.0;0;1;2021-02-03;2021;2;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;Não;Espanha;916.0
5654;1972;Curso Superior;Solteiro;36026.0;2;1;2021-03-03;2021;3;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;Não;Brasil;61.0
9216;1971;Curso Superior;Solteiro;35788.0;1;1;2021-04-01;2021;4;34;23;2;11;3;1;4;2;2;0;3;6;0;0;0;0;0;Não;Chile;44.0
8086;1959;Curso Superior;Solteiro;42243.0;1;1;2020-11-12;2020;11;34;48;0;2;0;0;5;2;2;0;3;7;0;0;0;0;0;Não;Espanha;55.0
9097;1956;Curso Superior;Divorciado;46086.0;0;1;2020-03-11;2020;3;34;244;8;32;7;2;50;4;3;1;8;4;0;0;0;0;0;Não;Estados Unidos;343.0
7631;1978;Mestrado;Casado;61346.0;1;0;2020-06-10;2020;6;34;562;58;168;43;16;142;1;5;7;10;3;0;0;0;0;0;Não;Argentina;989.0
7275;1971;Mestrado;Solteiro;33316.0;1;1;2020-04-10;2020;4;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;Não;Portugal;131.0
8334;1971;Mestrado;Solteiro;33316.0;1;1;2020-04-10;2020;4;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;Não;Estados Unidos;131.0
1987;1987;Primeiro Grau;Solteiro;21063.0;1;0;2023-04-09;2023;4;34;1;10;11;19;3;15;2;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;59.0
2281;1970;Curso Superior;Solteiro;33697.0;1;0;2023-03-09;2023;3;34;4;3;7;0;3;11;1;1;0;2;7;1;0;0;0;0;Não;Alemanha;28.0
7034;1978;Segundo Grau;Solteiro;25804.0;1;0;2020-01-09;2020;1;34;8;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;Não;Chile;55.0
2797;1977;Curso Superior;Solteiro;72117.0;0;1;2022-05-08;2022;5;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;Não;Estados Unidos;1073.0
3934;1966;Curso Superior;Solteiro;61286.0;0;1;2020-02-08;2020;2;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;Não;Argentina;608.0
2493;1966;Curso Superior;Solteiro;61286.0;0;1;2020-02-08;2020;2;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;Não;Alemanha;608.0
3759;1958;Curso Superior;Casado;65196.0;0;2;2023-04-07;2023;4;34;743;19;181;12;0;200;2;7;6;11;5;1;0;0;0;0;Não;Estados Unidos;1155.0
965;1971;Curso Superior;Divorciado;55635.0;0;1;2022-07-11;2022;7;34;235;65;164;50;49;27;4;7;3;7;6;0;0;0;0;0;Não;Portugal;590.0
7378;1981;Mestrado;Casado;42021.0;1;0;2022-08-08;2022;8;34;393;5;136;7;5;27;5;10;1;6;9;1;0;0;0;0;Não;Estados Unidos;573.0
1859;1972;Mestrado;Solteiro;75251.0;0;0;2022-08-08;2022;8;34;721;111;925;97;18;18;1;7;6;5;5;0;0;0;0;0;Sim;Alemanha;1890.0
6263;1968;Curso Superior;Casado;35322.0;1;2;2022-04-08;2022;4;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;Não;Estados Unidos;106.0
2072;1969;Doutorado;Casado;53374.0;0;1;2022-03-08;2022;3;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;Sim;Chile;1064.0
8908;1959;Curso Superior;Solteiro;87195.0;0;0;2018-08-05;2018;8;35;217;76;690;50;26;38;1;3;11;5;1;0;0;0;0;0;Sim;Chile;1097.0
738;1981;Segundo Grau;Solteiro;42395.0;1;1;2018-04-04;2018;4;35;48;13;57;24;15;25;4;3;1;4;7;0;0;0;0;0;Não;Argentina;182.0
10129;1966;Curso Superior;Casado;82427.0;0;0;2020-12-03;2020;12;35;482;147;509;104;107;107;1;3;5;12;1;0;0;1;0;0;Não;Estados Unidos;1456.0
807;1969;Mestrado;Casado;44602.0;1;1;2021-03-02;2021;3;35;167;2;89;0;0;34;6;6;1;4;8;0;0;0;0;0;Não;Argentina;292.0
3334;1951;Curso Superior;Solteiro;94642.0;0;0;2018-12-02;2018;12;35;879;143;797;106;143;143;0;5;7;9;1;0;0;1;1;0;Não;Estados Unidos;2211.0
5423;1983;Curso Superior;Casado;28359.0;1;0;2023-03-10;2023;3;35;6;0;5;2;1;2;1;1;0;2;7;0;0;0;0;0;Não;Espanha;16.0
4426;1975;Curso Superior;Solteiro;55801.0;1;1;2023-04-09;2023;4;35;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;Não;Portugal;527.0
10489;1973;Curso Superior;Solteiro;92955.0;0;0;2023-01-08;2023;1;35;693;21;925;31;24;84;1;6;7;9;2;0;0;1;1;0;Sim;Espanha;1778.0
2570;1968;Curso Superior;Casado;56534.0;0;1;2023-04-07;2023;4;35;691;7;61;10;0;46;4;10;4;7;8;0;1;0;0;1;Sim;Estados Unidos;815.0
3834;1962;Curso Superior;Solteiro;69627.0;0;1;2023-02-03;2023;2;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;Não;Portugal;861.0
590;1970;Mestrado;Divorciado;78579.0;0;0;2022-04-12;2022;4;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;Sim;Estados Unidos;1812.0
4791;1980;Curso Superior;Casado;44964.0;1;1;2022-03-12;2022;3;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;Não;Brasil;41.0
5304;1974;Doutorado;Solteiro;30899.0;1;0;2022-07-10;2022;7;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;Não;Espanha;33.0
2426;1964;Doutorado;Divorciado;78825.0;0;0;2022-02-09;2022;2;35;483;74;114;169;37;18;1;5;10;13;3;0;0;0;0;0;Sim;Estados Unidos;895.0
35;1987;Curso Superior;Solteiro;25545.0;1;0;2019-08-09;2019;8;35;32;1;64;16;12;85;3;2;2;3;6;0;0;0;0;0;Sim;Estados Unidos;210.0
8041;1971;Doutorado;Divorciado;47111.0;0;1;2019-08-09;2019;8;35;595;71;153;120;112;41;6;3;2;10;9;0;0;0;0;0;Não;Espanha;1092.0
3584;1955;Doutorado;Solteiro;49667.0;0;0;2022-04-08;2022;4;35;1181;26;120;17;13;39;2;5;10;5;8;1;0;0;0;0;Sim;Chile;1396.0
7718;1947;Mestrado;Casado;66000.0;0;0;2022-04-04;2022;4;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;Não;Estados Unidos;711.0
8605;1964;Doutorado;Casado;46910.0;1;1;2021-04-03;2021;4;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;Não;Estados Unidos;68.0
1646;1972;Primeiro Grau;Solteiro;25224.0;1;0;2021-03-03;2021;3;36;4;9;12;11;2;8;2;1;1;3;3;0;0;0;0;0;Não;Chile;46.0
9206;1968;Curso Superior;Casado;77382.0;0;1;2018-07-01;2018;7;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;Não;Estados Unidos;1121.0
10757;1967;Doutorado;Divorciado;28420.0;1;0;2023-01-12;2023;1;36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;Não;Estados Unidos;13.0
6885;1977;Curso Superior;Divorciado;32952.0;1;0;2020-01-12;2020;1;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;Não;Chile;55.0
907;1975;Curso Superior;Solteiro;46149.0;0;1;2023-07-11;2023;7;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;Não;Estados Unidos;362.0
1150;1899;Doutorado;Casado;83532.0;0;0;2023-03-09;2023;3;36;755;144;562;104;64;224;1;4;6;4;1;0;0;1;0;0;Não;Estados Unidos;1853.0
3867;1947;Doutorado;Casado;73059.0;0;1;2023-08-08;2023;8;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;Não;Estados Unidos;1095.0
3859;1947;Doutorado;Casado;73059.0;0;1;2023-08-08;2023;8;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;Não;Espanha;1095.0
3265;1959;Curso Superior;Solteiro;35701.0;0;0;2023-01-03;2023;1;36;21;1;9;7;3;5;1;1;0;3;6;0;0;0;0;0;Não;Estados Unidos;46.0
4418;1983;Mestrado;Solteiro;89616.0;0;0;2023-04-02;2023;4;36;671;47;655;145;111;15;1;7;5;12;2;0;0;0;0;0;Sim;Chile;1644.0
4611;1970;Curso Superior;Casado;105471.0;0;0;2023-01-01;2023;1;36;1009;181;104;202;21;207;0;9;8;13;3;0;0;1;1;0;Sim;Estados Unidos;1724.0
4530;1948;Mestrado;Divorciado;78427.0;0;0;2022-04-10;2022;4;36;972;19;595;180;26;138;3;3;7;10;3;0;0;0;1;0;Sim;Alemanha;1930.0
7736;1986;Curso Superior;Solteiro;22518.0;1;0;2022-04-10;2022;4;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;Sim;Estados Unidos;61.0
